timestamp,can_id,data
10.950,0x204,0000000000000007
10.950,0x208,0000000000000C30
11.000,0x200,000000000064367E
11.000,0x20C,000000000CB20000
11.000,0x204,0000000000000007
11.000,0x208,0000000000000C30
11.050,0x200,000000000064369E
11.050,0x20C,000000000CBA0000
11.050,0x204,0000000000000007
11.050,0x208,0000000000000C30
11.100,0x200,00000000006436BD
11.100,0x20C,000000000CC10000
11.100,0x204,0000000000000007
11.100,0x208,0000000000000C30
11.150,0x200,00000000006436DD
11.150,0x20C,000000000CC90000
11.150,0x204,0000000000000007
11.150,0x208,0000000000000C30
11.200,0x200,00000000006436FC
11.200,0x20C,000000000CD00000
11.200,0x204,0000000000000007
11.200,0x208,0000000000000C30
11.250,0x200,000000000064371C
11.250,0x20C,000000000CD80000
11.250,0x204,0000000000000007
11.250,0x208,0000000000000C30
11.300,0x200,000000000064373B
11.300,0x20C,000000000CDF0000
11.300,0x204,0000000000000007
11.300,0x208,0000000000000C30
11.350,0x200,000000000064375B
11.350,0x20C,000000000CE70000
11.350,0x204,0000000000000007
11.350,0x208,0000000000000C30
11.400,0x200,000000000064377A
11.400,0x20C,000000000CEE0000
11.400,0x204,0000000000000007
11.400,0x208,0000000000000C30
11.450,0x200,000000000064379A
11.450,0x20C,000000000CF60000
11.450,0x204,0000000000000007
11.450,0x208,0000000000000C30
11.500,0x200,00000000006437B9
11.500,0x20C,000000000CFD0000
11.500,0x204,0000000000000007
11.500,0x208,0000000000000C30
11.550,0x200,00000000006437D9
11.550,0x20C,000000000D050000
11.550,0x204,0000000000000007
11.550,0x208,0000000000000C30
11.600,0x200,00000000006437F8
11.600,0x20C,000000000D0C0000
11.600,0x204,0000000000000007
11.600,0x208,0000000000000C30
11.650,0x200,0000000000643818
11.650,0x20C,000000000D140000
11.650,0x204,0000000000000007
11.650,0x208,0000000000000C30
11.700,0x200,0000000000643837
11.700,0x20C,000000000D1B0000
11.700,0x204,0000000000000007
11.700,0x208,0000000000000C30
11.750,0x200,0000000000643857
11.750,0x20C,000000000D230000
11.750,0x204,0000000000000007
11.750,0x208,0000000000000C30
11.800,0x200,0000000000643876
11.800,0x20C,000000000D2A0000
11.800,0x204,0000000000000007
11.800,0x208,0000000000000C30
11.850,0x200,0000000000643896
11.850,0x20C,000000000D320000
11.850,0x204,0000000000000007
11.850,0x208,0000000000000C30
11.900,0x200,00000000006438B5
11.900,0x20C,000000000D390000
11.900,0x204,0000000000000007
11.900,0x208,0000000000000C30
11.950,0x200,00000000006438D5
11.950,0x20C,000000000D410000
11.950,0x204,0000000000000007
11.950,0x208,0000000000000C30
12.000,0x200,00000000006438F4
12.000,0x20C,000000000D480000
12.000,0x204,0000000000000007
12.000,0x208,0000000000000C30
12.050,0x200,00000000006238CA
12.050,0x20C,000000000D3E0001
12.050,0x204,0000000000000007
12.050,0x208,0000000000000C2F
12.100,0x200,00000000006138A0
12.100,0x20C,000000000D340003
12.100,0x204,0000000000000007
12.100,0x208,0000000000000C2F
12.150,0x200,00000000005F3876
12.150,0x20C,000000000D2A0004
12.150,0x204,0000000000000007
12.150,0x208,0000000000000C2E
12.200,0x200,00000000005D384C
12.200,0x20C,000000000D200005
12.200,0x204,0000000000000007
12.200,0x208,0000000000000C2E
12.250,0x200,00000000005C3822
12.250,0x20C,000000000D160007
12.250,0x204,0000000000000007
12.250,0x208,0000000000000C2D
12.300,0x200,00000000005A37F8
12.300,0x20C,000000000D0C0008
12.300,0x204,0000000000000007
12.300,0x208,0000000000000C2D
12.350,0x200,00000000005837CE
12.350,0x20C,000000000D020009
12.350,0x204,0000000000000007
12.350,0x208,0000000000000C2C
12.400,0x200,00000000005737A4
12.400,0x20C,000000000CF8000B
12.400,0x204,0000000000000007
12.400,0x208,0000000000000C2C
12.450,0x200,000000000055377A
12.450,0x20C,000000000CEE000C
12.450,0x204,0000000000000007
12.450,0x208,0000000000000C2B
12.500,0x200,0000000000533750
12.500,0x20C,000000000CE4000D
12.500,0x204,0000000000000007
12.500,0x208,0000000000000C2B
12.550,0x200,0000000000523726
12.550,0x20C,000000000CDA000F
12.550,0x204,0000000000000007
12.550,0x208,0000000000000C2A
12.600,0x200,00000000005036FC
12.600,0x20C,000000000CD00010
12.600,0x204,0000000000000007
12.600,0x208,0000000000000C2A
12.650,0x200,00000000004E36D2
12.650,0x20C,000000000CC60011
12.650,0x204,0000000000000007
12.650,0x208,0000000000000C29
12.700,0x200,00000000004D36A8
12.700,0x20C,000000000CBC0013
12.700,0x204,0000000000000007
12.700,0x208,0000000000000C29
12.750,0x200,00000000004B367E
12.750,0x20C,000000000CB20014
12.750,0x204,0000000000000007
12.750,0x208,0000000000000C28
12.800,0x200,0000000000493654
12.800,0x20C,000000000CA80015
12.800,0x204,0000000000000007
12.800,0x208,0000000000000C28
12.850,0x200,000000000048362A
12.850,0x20C,000000000C9E0017
12.850,0x204,0000000000000007
12.850,0x208,0000000000000C27
12.900,0x200,0000000000463600
12.900,0x20C,000000000C940018
12.900,0x204,0000000000000007
12.900,0x208,0000000000000C27
12.950,0x200,00000000004435D6
12.950,0x20C,000000000C8A0019
12.950,0x204,0000000000000007
12.950,0x208,0000000000000C26
13.000,0x200,00000000004335AC
13.000,0x20C,000000000C80001B
13.000,0x204,0000000000000007
13.000,0x208,0000000000000C26
13.050,0x200,0000000000413582
13.050,0x20C,000000000C76001C
13.050,0x204,0000000000000007
13.050,0x208,0000000000000C25
13.100,0x200,00000000003F3558
13.100,0x20C,000000000C6C001D
13.100,0x204,0000000000000007
13.100,0x208,0000000000000C25
13.150,0x200,00000000003E352E
13.150,0x20C,000000000C62001F
13.150,0x204,0000000000000007
13.150,0x208,0000000000000C24
13.200,0x200,00000000003C3504
13.200,0x20C,000000000C580020
13.200,0x204,0000000000000007
13.200,0x208,0000000000000C24
13.250,0x200,00000000003A34DA
13.250,0x20C,000000000C4E0021
13.250,0x204,0000000000000007
13.250,0x208,0000000000000C23
13.300,0x200,00000000003934B0
13.300,0x20C,000000000C440023
13.300,0x204,0000000000000007
13.300,0x208,0000000000000C23
13.350,0x200,0000000000373486
13.350,0x20C,000000000C3A0024
13.350,0x204,0000000000000007
13.350,0x208,0000000000000C22
13.400,0x200,000000000035345C
13.400,0x20C,000000000C300025
13.400,0x204,0000000000000007
13.400,0x208,0000000000000C22
13.450,0x200,0000000000343432
13.450,0x20C,000000000C260027
13.450,0x204,0000000000000007
13.450,0x208,0000000000000C21
13.500,0x200,0000000000322CC4
13.500,0x20C,000000000C1C0028
13.500,0x204,0000000000000006
13.500,0x208,0000000000000C21
13.550,0x200,0000000000302CA0
13.550,0x20C,000000000C120029
13.550,0x204,0000000000000006
13.550,0x208,0000000000000C20
13.600,0x200,00000000002F2C7C
13.600,0x20C,000000000C08002B
13.600,0x204,0000000000000006
13.600,0x208,0000000000000C20
13.650,0x200,00000000002D2C58
13.650,0x20C,000000000BFE002C
13.650,0x204,0000000000000006
13.650,0x208,0000000000000C1F
13.700,0x200,00000000002B2C34
13.700,0x20C,000000000BF4002D
13.700,0x204,0000000000000006
13.700,0x208,0000000000000C1F
13.750,0x200,00000000002A2C10
13.750,0x20C,000000000BEA002F
13.750,0x204,0000000000000006
13.750,0x208,0000000000000C1E
13.800,0x200,0000000000282BEC
13.800,0x20C,000000000BE00030
13.800,0x204,0000000000000006
13.800,0x208,0000000000000C1E
13.850,0x200,0000000000262BC8
13.850,0x20C,000000000BD60031
13.850,0x204,0000000000000006
13.850,0x208,0000000000000C1D
13.900,0x200,0000000000252BA4
13.900,0x20C,000000000BCC0033
13.900,0x204,0000000000000006
13.900,0x208,0000000000000C1D
13.950,0x200,0000000000232B80
13.950,0x20C,000000000BC20034
13.950,0x204,0000000000000006
13.950,0x208,0000000000000C1C
14.000,0x200,0000000000212B5C
14.000,0x20C,000000000BB80035
14.000,0x204,0000000000000006
14.000,0x208,0000000000000C1C
14.050,0x200,0000000000202B38
14.050,0x20C,000000000BAE0037
14.050,0x204,0000000000000006
14.050,0x208,0000000000000C1B
14.100,0x200,00000000001E2B14
14.100,0x20C,000000000BA40038
14.100,0x204,0000000000000006
14.100,0x208,0000000000000C1B
14.150,0x200,00000000001C2AF0
14.150,0x20C,000000000B9A0039
14.150,0x204,0000000000000006
14.150,0x208,0000000000000C1A
14.200,0x200,00000000001B2ACC
14.200,0x20C,000000000B90003B
14.200,0x204,0000000000000006
14.200,0x208,0000000000000C1A
14.250,0x200,0000000000192AA8
14.250,0x20C,000000000B86003C
14.250,0x204,0000000000000006
14.250,0x208,0000000000000C19
14.300,0x200,0000000000172A84
14.300,0x20C,000000000B7C003D
14.300,0x204,0000000000000006
14.300,0x208,0000000000000C19
14.350,0x200,0000000000162A60
14.350,0x20C,000000000B72003F
14.350,0x204,0000000000000006
14.350,0x208,0000000000000C18
14.400,0x200,0000000000142A3C
14.400,0x20C,000000000B680040
14.400,0x204,0000000000000006
14.400,0x208,0000000000000C18
14.450,0x200,0000000000122A18
14.450,0x20C,000000000B5E0041
14.450,0x204,0000000000000006
14.450,0x208,0000000000000C17
14.500,0x200,00000000001129F4
14.500,0x20C,000000000B540043
14.500,0x204,0000000000000006
14.500,0x208,0000000000000C17
14.550,0x200,00000000000F29D0
14.550,0x20C,000000000B4A0044
14.550,0x204,0000000000000006
14.550,0x208,0000000000000C16
14.600,0x200,00000000000D29AC
14.600,0x20C,000000000B400045
14.600,0x204,0000000000000006
14.600,0x208,0000000000000C16
14.650,0x200,00000000000C2988
14.650,0x20C,000000000B360047
14.650,0x204,0000000000000006
14.650,0x208,0000000000000C15
14.700,0x200,00000000000A2964
14.700,0x20C,000000000B2C0048
14.700,0x204,0000000000000006
14.700,0x208,0000000000000C15
14.750,0x200,0000000000082940
14.750,0x20C,000000000B220049
14.750,0x204,0000000000000006
14.750,0x208,0000000000000C14
14.800,0x200,000000000007291C
14.800,0x20C,000000000B18004B
14.800,0x204,0000000000000006
14.800,0x208,0000000000000C14
14.850,0x200,00000000000528F8
14.850,0x20C,000000000B0E004C
14.850,0x204,0000000000000006
14.850,0x208,0000000000000C13
14.900,0x200,00000000000328D4
14.900,0x20C,000000000B04004D
14.900,0x204,0000000000000006
14.900,0x208,0000000000000C13
14.950,0x200,00000000000228B0
14.950,0x20C,000000000AFA004F
14.950,0x204,0000000000000006
14.950,0x208,0000000000000C12
15.000,0x200,000000000000288C
15.000,0x20C,000000000AF00050
15.000,0x204,0000000000000006
15.000,0x208,0000000000000C12
15.050,0x200,00000000000127FC
15.050,0x20C,000000000AC8004F
15.050,0x204,0000000000000006
15.050,0x208,0000000000000C11
15.100,0x200,000000000002276C
15.100,0x20C,000000000AA0004E
15.100,0x204,0000000000000006
15.100,0x208,0000000000000C10
15.150,0x200,00000000000226DC
15.150,0x20C,000000000A78004E
15.150,0x204,0000000000000006
15.150,0x208,0000000000000C10
15.200,0x200,000000000003264C
15.200,0x20C,000000000A50004D
15.200,0x204,0000000000000006
15.200,0x208,0000000000000C0F
15.250,0x200,00000000000425BC
15.250,0x20C,000000000A28004C
15.250,0x204,0000000000000006
15.250,0x208,0000000000000C0E
15.300,0x200,000000000005252C
15.300,0x20C,000000000A00004B
15.300,0x204,0000000000000006
15.300,0x208,0000000000000C0D
15.350,0x200,0000000000051EB4
15.350,0x20C,0000000009D8004B
15.350,0x204,0000000000000005
15.350,0x208,0000000000000C0D
15.400,0x200,0000000000061E3C
15.400,0x20C,0000000009B0004A
15.400,0x204,0000000000000005
15.400,0x208,0000000000000C0C
15.450,0x200,0000000000071DC4
15.450,0x20C,0000000009880049
15.450,0x204,0000000000000005
15.450,0x208,0000000000000C0B
15.500,0x200,0000000000081D4C
15.500,0x20C,0000000009600048
15.500,0x204,0000000000000005
15.500,0x208,0000000000000C0A
15.550,0x200,0000000000081CD4
15.550,0x20C,0000000009380048
15.550,0x204,0000000000000005
15.550,0x208,0000000000000C0A
15.600,0x200,0000000000091C5C
15.600,0x20C,0000000009100047
15.600,0x204,0000000000000005
15.600,0x208,0000000000000C09
15.650,0x200,00000000000A1BE4
15.650,0x20C,0000000008E80046
15.650,0x204,0000000000000005
15.650,0x208,0000000000000C08
15.700,0x200,00000000000B1B6C
15.700,0x20C,0000000008C00045
15.700,0x204,0000000000000005
15.700,0x208,0000000000000C07
15.750,0x200,00000000000B1AF4
15.750,0x20C,0000000008980045
15.750,0x204,0000000000000005
15.750,0x208,0000000000000C07
15.800,0x200,00000000000C1A7C
15.800,0x20C,0000000008700044
15.800,0x204,0000000000000005
15.800,0x208,0000000000000C06
15.850,0x200,00000000000D1A04
15.850,0x20C,0000000008480043
15.850,0x204,0000000000000005
15.850,0x208,0000000000000C05
15.900,0x200,00000000000E198C
15.900,0x20C,0000000008200042
15.900,0x204,0000000000000005
15.900,0x208,0000000000000C04
15.950,0x200,00000000000E1914
15.950,0x20C,0000000007F80042
15.950,0x204,0000000000000005
15.950,0x208,0000000000000C04
16.000,0x200,00000000000F13EC
16.000,0x20C,0000000007D00041
16.000,0x204,0000000000000004
16.000,0x208,0000000000000C03
16.050,0x200,000000000010138C
16.050,0x20C,0000000007A80040
16.050,0x204,0000000000000004
16.050,0x208,0000000000000C02
16.100,0x200,000000000011132C
16.100,0x20C,000000000780003F
16.100,0x204,0000000000000004
16.100,0x208,0000000000000C01
16.150,0x200,00000000001112CC
16.150,0x20C,000000000758003F
16.150,0x204,0000000000000004
16.150,0x208,0000000000000C01
16.200,0x200,000000000012126C
16.200,0x20C,000000000730003E
16.200,0x204,0000000000000004
16.200,0x208,0000000000000C00
16.250,0x200,000000000013120C
16.250,0x20C,000000000708003D
16.250,0x204,0000000000000004
16.250,0x208,0000000000000BFF
16.300,0x200,00000000001411AC
16.300,0x20C,0000000006E0003C
16.300,0x204,0000000000000004
16.300,0x208,0000000000000BFE
16.350,0x200,000000000014114C
16.350,0x20C,0000000006B8003C
16.350,0x204,0000000000000004
16.350,0x208,0000000000000BFE
16.400,0x200,00000000001510EC
16.400,0x20C,000000000690003B
16.400,0x204,0000000000000004
16.400,0x208,0000000000000BFD
16.450,0x200,000000000016108C
16.450,0x20C,000000000668003A
16.450,0x204,0000000000000004
16.450,0x208,0000000000000BFC
16.500,0x200,000000000017102C
16.500,0x20C,0000000006400039
16.500,0x204,0000000000000004
16.500,0x208,0000000000000BFB
16.550,0x200,0000000000170FCC
16.550,0x20C,0000000006180039
16.550,0x204,0000000000000004
16.550,0x208,0000000000000BFB
16.600,0x200,0000000000180F6C
16.600,0x20C,0000000005F00038
16.600,0x204,0000000000000004
16.600,0x208,0000000000000BFA
16.650,0x200,0000000000190F0C
16.650,0x20C,0000000005C80037
16.650,0x204,0000000000000004
16.650,0x208,0000000000000BF9
16.700,0x200,00000000001A0B4C
16.700,0x20C,0000000005A00036
16.700,0x204,0000000000000003
16.700,0x208,0000000000000BF8
16.750,0x200,00000000001A0B04
16.750,0x20C,0000000005780036
16.750,0x204,0000000000000003
16.750,0x208,0000000000000BF8
16.800,0x200,00000000001B0ABC
16.800,0x20C,0000000005500035
16.800,0x204,0000000000000003
16.800,0x208,0000000000000BF7
16.850,0x200,00000000001C0A74
16.850,0x20C,0000000005280034
16.850,0x204,0000000000000003
16.850,0x208,0000000000000BF6
16.900,0x200,00000000001D0A2C
16.900,0x20C,0000000005000033
16.900,0x204,0000000000000003
16.900,0x208,0000000000000BF5
16.950,0x200,00000000001D09E4
16.950,0x20C,0000000004D80033
16.950,0x204,0000000000000003
16.950,0x208,0000000000000BF5
17.000,0x200,00000000001E099C
17.000,0x20C,0000000004B00032
17.000,0x204,0000000000000003
17.000,0x208,0000000000000BF4
17.050,0x200,00000000001F09B4
17.050,0x20C,0000000004BD0031
17.050,0x204,0000000000000003
17.050,0x208,0000000000000BF5
17.100,0x200,00000000002009CC
17.100,0x20C,0000000004CB0030
17.100,0x204,0000000000000003
17.100,0x208,0000000000000BF6
17.150,0x200,00000000002209E4
17.150,0x20C,0000000004D8002F
17.150,0x204,0000000000000003
17.150,0x208,0000000000000BF7
17.200,0x200,00000000002309FC
17.200,0x20C,0000000004E5002F
17.200,0x204,0000000000000003
17.200,0x208,0000000000000BF8
17.250,0x200,0000000000240A14
17.250,0x20C,0000000004F3002E
17.250,0x204,0000000000000003
17.250,0x208,0000000000000BF9
17.300,0x200,0000000000250A2C
17.300,0x20C,000000000500002D
17.300,0x204,0000000000000003
17.300,0x208,0000000000000BFA
17.350,0x200,0000000000260A44
17.350,0x20C,00000000050D002C
17.350,0x204,0000000000000003
17.350,0x208,0000000000000BFB
17.400,0x200,0000000000270A5C
17.400,0x20C,00000000051B002B
17.400,0x204,0000000000000003
17.400,0x208,0000000000000BFC
17.450,0x200,0000000000290A74
17.450,0x20C,000000000528002A
17.450,0x204,0000000000000003
17.450,0x208,0000000000000BFD
17.500,0x200,00000000002A0A8C
17.500,0x20C,000000000535002A
17.500,0x204,0000000000000003
17.500,0x208,0000000000000BFE
17.550,0x200,00000000002B0AA4
17.550,0x20C,0000000005430029
17.550,0x204,0000000000000003
17.550,0x208,0000000000000BFF
17.600,0x200,00000000002C0ABC
17.600,0x20C,0000000005500028
17.600,0x204,0000000000000003
17.600,0x208,0000000000000C00
17.650,0x200,00000000002D0AD4
17.650,0x20C,00000000055D0027
17.650,0x204,0000000000000003
17.650,0x208,0000000000000C01
17.700,0x200,00000000002E0AEC
17.700,0x20C,00000000056B0026
17.700,0x204,0000000000000003
17.700,0x208,0000000000000C02
17.750,0x200,0000000000300E4C
17.750,0x20C,0000000005780025
17.750,0x204,0000000000000004
17.750,0x208,0000000000000C03
17.800,0x200,0000000000310E6C
17.800,0x20C,0000000005850025
17.800,0x204,0000000000000004
17.800,0x208,0000000000000C04
17.850,0x200,0000000000320E8C
17.850,0x20C,0000000005930024
17.850,0x204,0000000000000004
17.850,0x208,0000000000000C05
17.900,0x200,0000000000330EAC
17.900,0x20C,0000000005A00023
17.900,0x204,0000000000000004
17.900,0x208,0000000000000C06
17.950,0x200,0000000000340ECC
17.950,0x20C,0000000005AD0022
17.950,0x204,0000000000000004
17.950,0x208,0000000000000C07
18.000,0x200,0000000000350EEC
18.000,0x20C,0000000005BB0021
18.000,0x204,0000000000000004
18.000,0x208,0000000000000C08
18.050,0x200,0000000000370F0C
18.050,0x20C,0000000005C80020
18.050,0x204,0000000000000004
18.050,0x208,0000000000000C09
18.100,0x200,0000000000380F2C
18.100,0x20C,0000000005D50020
18.100,0x204,0000000000000004
18.100,0x208,0000000000000C0A
18.150,0x200,0000000000390F4C
18.150,0x20C,0000000005E3001F
18.150,0x204,0000000000000004
18.150,0x208,0000000000000C0B
18.200,0x200,00000000003A0F6C
18.200,0x20C,0000000005F0001E
18.200,0x204,0000000000000004
18.200,0x208,0000000000000C0C
18.250,0x200,00000000003B0F8C
18.250,0x20C,0000000005FD001D
18.250,0x204,0000000000000004
18.250,0x208,0000000000000C0D
18.300,0x200,00000000003C0FAC
18.300,0x20C,00000000060B001C
18.300,0x204,0000000000000004
18.300,0x208,0000000000000C0E
18.350,0x200,00000000003E0FCC
18.350,0x20C,000000000618001B
18.350,0x204,0000000000000004
18.350,0x208,0000000000000C0F
18.400,0x200,00000000003F0FEC
18.400,0x20C,000000000625001B
18.400,0x204,0000000000000004
18.400,0x208,0000000000000C10
18.450,0x200,000000000040100C
18.450,0x20C,000000000633001A
18.450,0x204,0000000000000004
18.450,0x208,0000000000000C11
18.500,0x200,000000000041102C
18.500,0x20C,0000000006400019
18.500,0x204,0000000000000004
18.500,0x208,0000000000000C12
18.550,0x200,000000000042104C
18.550,0x20C,00000000064D0018
18.550,0x204,0000000000000004
18.550,0x208,0000000000000C13
18.600,0x200,000000000043106C
18.600,0x20C,00000000065B0017
18.600,0x204,0000000000000004
18.600,0x208,0000000000000C14
18.650,0x200,000000000045108C
18.650,0x20C,0000000006680016
18.650,0x204,0000000000000004
18.650,0x208,0000000000000C15
18.700,0x200,00000000004610AC
18.700,0x20C,0000000006750016
18.700,0x204,0000000000000004
18.700,0x208,0000000000000C16
18.750,0x200,00000000004710CC
18.750,0x20C,0000000006830015
18.750,0x204,0000000000000004
18.750,0x208,0000000000000C17
18.800,0x200,00000000004810EC
18.800,0x20C,0000000006900014
18.800,0x204,0000000000000004
18.800,0x208,0000000000000C18
18.850,0x200,000000000049110C
18.850,0x20C,00000000069D0013
18.850,0x204,0000000000000004
18.850,0x208,0000000000000C19
18.900,0x200,00000000004A112C
18.900,0x20C,0000000006AB0012
18.900,0x204,0000000000000004
18.900,0x208,0000000000000C1A
18.950,0x200,00000000004C114C
18.950,0x20C,0000000006B80011
18.950,0x204,0000000000000004
18.950,0x208,0000000000000C1B
19.000,0x200,00000000004D116C
19.000,0x20C,0000000006C50011
19.000,0x204,0000000000000004
19.000,0x208,0000000000000C1C
19.050,0x200,00000000004E118C
19.050,0x20C,0000000006D30010
19.050,0x204,0000000000000004
19.050,0x208,0000000000000C1D
19.100,0x200,00000000004F11AC
19.100,0x20C,0000000006E0000F
19.100,0x204,0000000000000004
19.100,0x208,0000000000000C1E
19.150,0x200,00000000005011CC
19.150,0x20C,0000000006ED000E
19.150,0x204,0000000000000004
19.150,0x208,0000000000000C1F
19.200,0x200,00000000005111EC
19.200,0x20C,0000000006FB000D
19.200,0x204,0000000000000004
19.200,0x208,0000000000000C20
19.250,0x200,0000000000531644
19.250,0x20C,000000000708000C
19.250,0x204,0000000000000005
19.250,0x208,0000000000000C21
19.300,0x200,000000000054166C
19.300,0x20C,000000000715000C
19.300,0x204,0000000000000005
19.300,0x208,0000000000000C22
19.350,0x200,0000000000551694
19.350,0x20C,000000000723000B
19.350,0x204,0000000000000005
19.350,0x208,0000000000000C23
19.400,0x200,00000000005616BC
19.400,0x20C,000000000730000A
19.400,0x204,0000000000000005
19.400,0x208,0000000000000C24
19.450,0x200,00000000005716E4
19.450,0x20C,00000000073D0009
19.450,0x204,0000000000000005
19.450,0x208,0000000000000C25
19.500,0x200,000000000058170C
19.500,0x20C,00000000074B0008
19.500,0x204,0000000000000005
19.500,0x208,0000000000000C26
19.550,0x200,00000000005A1734
19.550,0x20C,0000000007580007
19.550,0x204,0000000000000005
19.550,0x208,0000000000000C27
19.600,0x200,00000000005B175C
19.600,0x20C,0000000007650007
19.600,0x204,0000000000000005
19.600,0x208,0000000000000C28
19.650,0x200,00000000005C1784
19.650,0x20C,0000000007730006
19.650,0x204,0000000000000005
19.650,0x208,0000000000000C29
19.700,0x200,00000000005D17AC
19.700,0x20C,0000000007800005
19.700,0x204,0000000000000005
19.700,0x208,0000000000000C2A
19.750,0x200,00000000005E17D4
19.750,0x20C,00000000078D0004
19.750,0x204,0000000000000005
19.750,0x208,0000000000000C2B
19.800,0x200,00000000005F17FC
19.800,0x20C,00000000079B0003
19.800,0x204,0000000000000005
19.800,0x208,0000000000000C2C
19.850,0x200,0000000000611824
19.850,0x20C,0000000007A80002
19.850,0x204,0000000000000005
19.850,0x208,0000000000000C2D
19.900,0x200,000000000062184C
19.900,0x20C,0000000007B50002
19.900,0x204,0000000000000005
19.900,0x208,0000000000000C2E
19.950,0x200,0000000000631874
19.950,0x20C,0000000007C30001
19.950,0x204,0000000000000005
19.950,0x208,0000000000000C2F
20.000,0x200,000000000064189C
20.000,0x20C,0000000007D00000
20.000,0x204,0000000000000005
20.000,0x208,0000000000000C30
20.050,0x200,00000000006418AE
20.050,0x20C,0000000007D60000
20.050,0x204,0000000000000005
20.050,0x208,0000000000000C30
20.100,0x200,00000000006418C0
20.100,0x20C,0000000007DC0000
20.100,0x204,0000000000000005
20.100,0x208,0000000000000C30
20.150,0x200,00000000006418D2
20.150,0x20C,0000000007E20000
20.150,0x204,0000000000000005
20.150,0x208,0000000000000C30
20.200,0x200,00000000006418E4
20.200,0x20C,0000000007E80000
20.200,0x204,0000000000000005
20.200,0x208,0000000000000C30
20.250,0x200,00000000006418F6
20.250,0x20C,0000000007EE0000
20.250,0x204,0000000000000005
20.250,0x208,0000000000000C30
20.300,0x200,0000000000641908
20.300,0x20C,0000000007F40000
20.300,0x204,0000000000000005
20.300,0x208,0000000000000C30
20.350,0x200,000000000064191A
20.350,0x20C,0000000007FA0000
20.350,0x204,0000000000000005
20.350,0x208,0000000000000C30
20.400,0x200,000000000064192C
20.400,0x20C,0000000008000000
20.400,0x204,0000000000000005
20.400,0x208,0000000000000C30
20.450,0x200,000000000064193E
20.450,0x20C,0000000008060000
20.450,0x204,0000000000000005
20.450,0x208,0000000000000C30
20.500,0x200,0000000000641950
20.500,0x20C,00000000080C0000
20.500,0x204,0000000000000005
20.500,0x208,0000000000000C30
20.550,0x200,0000000000641962
20.550,0x20C,0000000008120000
20.550,0x204,0000000000000005
20.550,0x208,0000000000000C30
20.600,0x200,0000000000641974
20.600,0x20C,0000000008180000
20.600,0x204,0000000000000005
20.600,0x208,0000000000000C30
20.650,0x200,0000000000641986
20.650,0x20C,00000000081E0000
20.650,0x204,0000000000000005
20.650,0x208,0000000000000C30
20.700,0x200,0000000000641998
20.700,0x20C,0000000008240000
20.700,0x204,0000000000000005
20.700,0x208,0000000000000C30
20.750,0x200,00000000006419AA
20.750,0x20C,00000000082A0000
20.750,0x204,0000000000000005
20.750,0x208,0000000000000C30
20.800,0x200,00000000006419BC
20.800,0x20C,0000000008300000
20.800,0x204,0000000000000005
20.800,0x208,0000000000000C30
20.850,0x200,00000000006419CE
20.850,0x20C,0000000008360000
20.850,0x204,0000000000000005
20.850,0x208,0000000000000C30
20.900,0x200,00000000006419E0
20.900,0x20C,00000000083C0000
20.900,0x204,0000000000000005
20.900,0x208,0000000000000C30
20.950,0x200,00000000006419F2
20.950,0x20C,0000000008420000
20.950,0x204,0000000000000005
20.950,0x208,0000000000000C30
21.000,0x200,0000000000641A04
21.000,0x20C,0000000008480000
21.000,0x204,0000000000000005
21.000,0x208,0000000000000C30
21.050,0x200,0000000000641A16
21.050,0x20C,00000000084E0000
21.050,0x204,0000000000000005
21.050,0x208,0000000000000C30
21.100,0x200,0000000000641A28
21.100,0x20C,0000000008540000
21.100,0x204,0000000000000005
21.100,0x208,0000000000000C30
21.150,0x200,0000000000641A3A
21.150,0x20C,00000000085A0000
21.150,0x204,0000000000000005
21.150,0x208,0000000000000C30
21.200,0x200,0000000000641A4C
21.200,0x20C,0000000008600000
21.200,0x204,0000000000000005
21.200,0x208,0000000000000C30
21.250,0x200,0000000000641A5E
21.250,0x20C,0000000008660000
21.250,0x204,0000000000000005
21.250,0x208,0000000000000C30
21.300,0x200,0000000000641A70
21.300,0x20C,00000000086C0000
21.300,0x204,0000000000000005
21.300,0x208,0000000000000C30
21.350,0x200,0000000000641A82
21.350,0x20C,0000000008720000
21.350,0x204,0000000000000005
21.350,0x208,0000000000000C30
21.400,0x200,0000000000641A94
21.400,0x20C,0000000008780000
21.400,0x204,0000000000000005
21.400,0x208,0000000000000C30
21.450,0x200,0000000000641AA6
21.450,0x20C,00000000087E0000
21.450,0x204,0000000000000005
21.450,0x208,0000000000000C30
21.500,0x200,0000000000641AB8
21.500,0x20C,0000000008840000
21.500,0x204,0000000000000005
21.500,0x208,0000000000000C30
21.550,0x200,0000000000641ACA
21.550,0x20C,00000000088A0000
21.550,0x204,0000000000000005
21.550,0x208,0000000000000C30
21.600,0x200,0000000000641ADC
21.600,0x20C,0000000008900000
21.600,0x204,0000000000000005
21.600,0x208,0000000000000C30
21.650,0x200,0000000000641AEE
21.650,0x20C,0000000008960000
21.650,0x204,0000000000000005
21.650,0x208,0000000000000C30
21.700,0x200,0000000000641B00
21.700,0x20C,00000000089C0000
21.700,0x204,0000000000000005
21.700,0x208,0000000000000C30
21.750,0x200,0000000000641B12
21.750,0x20C,0000000008A20000
21.750,0x204,0000000000000005
21.750,0x208,0000000000000C30
21.800,0x200,0000000000641B24
21.800,0x20C,0000000008A80000
